sector,country,date,value
industry,Serbia,2014,1955.64
industry,Serbia,2015,2046.575
industry,Serbia,2016,2174.147
industry,Serbia,2017,2266.02
industry,Serbia,2018,2397.904
industry,Serbia,2019,2183.785
industry,Serbia,2020,1966.405
industry,Sweden,2009,10894.581
industry,Sweden,2010,11649.777
industry,Sweden,2011,11290.404
industry,Sweden,2012,11244.099
industry,Sweden,2013,11029.728
industry,Sweden,2014,10799.075
industry,Sweden,2015,11019.17
industry,Sweden,2016,10971.244
industry,Sweden,2017,10917.194
industry,Sweden,2018,11013.378
industry,Sweden,2019,10891.752
industry,Sweden,2020,11562.254
industry,Slovenia,2009,1221.108
industry,Slovenia,2010,1274.056
industry,Slovenia,2011,1236.892
industry,Slovenia,2012,1207.414
industry,Slovenia,2013,1197.651
industry,Slovenia,2014,1231.213
industry,Slovenia,2015,1228.021
industry,Slovenia,2016,1242.337
industry,Slovenia,2017,1295.612
industry,Slovenia,2018,1319.206
industry,Slovenia,2019,1322.211
industry,Slovenia,2020,1259.997
industry,Slovakia,2009,3118.543
industry,Slovakia,2010,3224.086
industry,Slovakia,2011,3255.331
industry,Slovakia,2012,3233.817
industry,Slovakia,2013,3114.817
industry,Slovakia,2014,3241.628
industry,Slovakia,2015,3333.371
industry,Slovakia,2016,3308.576
industry,Slovakia,2017,3452.442
industry,Slovakia,2018,3662.539
industry,Slovakia,2019,3463.68
industry,Slovakia,2020,3138.177
industry,Turkey,2009,18944.871
industry,Turkey,2010,22315.535
industry,Turkey,2011,24891.605
industry,Turkey,2012,25566.818
industry,Turkey,2013,24029.04
industry,Turkey,2014,25101.897
industry,Turkey,2015,26109.622
industry,Turkey,2016,26330.093
industry,Turkey,2017,32121.826
industry,Turkey,2018,32331.058
industry,Turkey,2019,30491.713
industry,Turkey,2020,32577.26
industry,Ukraine,2009,22236.711
industry,Ukraine,2010,24938.886
industry,Ukraine,2011,25810.737
industry,Ukraine,2012,23981.954
industry,Ukraine,2013,21841.758
industry,Ukraine,2014,20568.374
industry,Ukraine,2015,16377.631
industry,Ukraine,2016,15512.409
industry,Ukraine,2017,15094.859
industry,Ukraine,2018,16416.222
industry,Ukraine,2019,16126.577
industry,Ukraine,2020,15979.57
industry,United Kingdom,2009,24360.055
industry,United Kingdom,2010,25596.576
industry,United Kingdom,2011,23952.179
industry,United Kingdom,2012,23613.28
industry,United Kingdom,2013,23643.762
industry,United Kingdom,2014,22967.703
industry,United Kingdom,2015,23060.44
industry,United Kingdom,2016,21304.966
industry,United Kingdom,2017,21625.725
industry,United Kingdom,2018,21689.348
industry,United Kingdom,2019,21118.796
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2009,241.752
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2010,277.582
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2011,307.986
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2012,273.752
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2013,262.9
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2014,245.253
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2015,307.181
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2016,281.257
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2017,313.24
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2018,281.795
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2019,299.97
industry,Kosovo (under United Nations Security Council Resolution 1244/99),2020,302.386
household,Albania,2009,487.171
household,Albania,2010,489.039
household,Albania,2011,498.28
household,Albania,2012,509.086
household,Albania,2013,580.003
household,Albania,2014,556.243
household,Albania,2015,532.287
household,Albania,2016,496.35
household,Albania,2017,492.58
household,Albania,2018,510.484
household,Albania,2019,504.986
household,Albania,2020,541.03
household,Austria,2009,6492.475
household,Austria,2010,7070.224
household,Austria,2011,6551.691
household,Austria,2012,6677.912
household,Austria,2013,6923.356
household,Austria,2014,6239.87
household,Austria,2015,6631.937
household,Austria,2016,6909.468
household,Austria,2017,6955.601
household,Austria,2018,6531.091
household,Austria,2019,6677.534
household,Austria,2020,6683.075
household,Bosnia and Herzegovina,2014,980.816
household,Bosnia and Herzegovina,2015,1113.03
household,Bosnia and Herzegovina,2016,1139.361
household,Bosnia and Herzegovina,2017,1045.641
household,Bosnia and Herzegovina,2018,1719.424
household,Bosnia and Herzegovina,2019,1686.605
household,Bosnia and Herzegovina,2020,1800.213
household,Belgium,2009,8649.642
household,Belgium,2010,9623.737
household,Belgium,2011,8017.36
household,Belgium,2012,8492.49
household,Belgium,2013,9122.367
household,Belgium,2014,7452.761
household,Belgium,2015,8235.112
household,Belgium,2016,8271.116
household,Belgium,2017,8143.814
household,Belgium,2018,8064.398
household,Belgium,2019,7856.408
household,Belgium,2020,7934.525
household,Bulgaria,2009,2114.011
household,Bulgaria,2010,2243.338
household,Bulgaria,2011,2374.281
household,Bulgaria,2012,2352.559
household,Bulgaria,2013,2241.036
household,Bulgaria,2014,2164.991
household,Bulgaria,2015,2192.912
household,Bulgaria,2016,2252.111
household,Bulgaria,2017,2318.715
household,Bulgaria,2018,2229.672
household,Bulgaria,2019,2162.252
household,Bulgaria,2020,2382.245
household,Cyprus,2009,358.796
household,Cyprus,2010,336.524
household,Cyprus,2011,356.538
household,Cyprus,2012,351.763
household,Cyprus,2013,306.622
household,Cyprus,2014,293.742
household,Cyprus,2015,326.614
household,Cyprus,2016,335.594
household,Cyprus,2017,345.146
household,Cyprus,2018,337.179
household,Cyprus,2019,362.606
household,Cyprus,2020,364.493
household,Czechia,2009,6656.571
household,Czechia,2010,7440.711
household,Czechia,2011,6863.723
household,Czechia,2012,7115.57
household,Czechia,2013,7269.133
household,Czechia,2014,6554.173
household,Czechia,2015,6769.51
household,Czechia,2016,7090.172
household,Czechia,2017,7202.965
household,Czechia,2018,7042.708
household,Czechia,2019,6963.387
household,Czechia,2020,7148.052
household,Germany (until 1990 former territory of the FRG),2009,59464.701
household,Germany (until 1990 former territory of the FRG),2010,63839.122
household,Germany (until 1990 former territory of the FRG),2011,56020.249
household,Germany (until 1990 former territory of the FRG),2012,59188.124
household,Germany (until 1990 former territory of the FRG),2013,62517.628
household,Germany (until 1990 former territory of the FRG),2014,53648.149
household,Germany (until 1990 former territory of the FRG),2015,54959.824
household,Germany (until 1990 former territory of the FRG),2016,56963.58
household,Germany (until 1990 former territory of the FRG),2017,56777.115
household,Germany (until 1990 former territory of the FRG),2018,55822.36
household,Germany (until 1990 former territory of the FRG),2019,57743.03
household,Germany (until 1990 former territory of the FRG),2020,57989.236
household,Denmark,2009,4510.054
household,Denmark,2010,5005.148
household,Denmark,2011,4496.285
household,Denmark,2012,4444.48
household,Denmark,2013,4484.149
household,Denmark,2014,4146.3
household,Denmark,2015,4442.024
household,Denmark,2016,4585.481
household,Denmark,2017,4501.325
household,Denmark,2018,4450.321
household,Denmark,2019,4391.558
household,Denmark,2020,4323.483
household,Estonia,2009,970.068
household,Estonia,2010,1026.849
household,Estonia,2011,935.253
household,Estonia,2012,970.828
household,Estonia,2013,933.506
household,Estonia,2014,888.143
household,Estonia,2015,857.435
household,Estonia,2016,930.578
household,Estonia,2017,940.914
household,Estonia,2018,941.03
household,Estonia,2019,951.328
household,Estonia,2020,944.664
household,Greece,2009,4887.508
household,Greece,2010,4666.492
household,Greece,2011,5526.044
household,Greece,2012,5096.015
household,Greece,2013,3821.337
household,Greece,2014,3844.875
household,Greece,2015,4460.625
household,Greece,2016,4348.678
household,Greece,2017,4413.305
household,Greece,2018,3914.348
household,Greece,2019,4113.967
household,Greece,2020,4290.417
household,Spain,2009,15957.589
household,Spain,2010,16951.831
household,Spain,2011,15633.895
household,Spain,2012,15530.469
household,Spain,2013,14888.925
household,Spain,2014,14787.31
household,Spain,2015,15269.842
household,Spain,2016,14331.695
household,Spain,2017,14392.022
household,Spain,2018,15178.832
household,Spain,2019,14447.71
household,Spain,2020,14558.175
household,Finland,2009,5246.647
household,Finland,2010,5811.234
household,Finland,2011,5091.152
household,Finland,2012,5455.636
household,Finland,2013,5172.734
household,Finland,2014,5126.199
household,Finland,2015,4950.975
household,Finland,2016,5342.235
household,Finland,2017,5761.435
household,Finland,2018,5691.11
household,Finland,2019,5631.035
household,Finland,2020,5289.256
household,France,2009,43976.87
household,France,2010,45407.793
household,France,2011,39677.038
household,France,2012,43710.318
household,France,2013,45858.27
household,France,2014,37786.86
household,France,2015,39906.35
household,France,2016,41834.982
household,France,2017,41112.358
household,France,2018,39759.77
household,France,2019,39619.892
household,France,2020,38710.694
household,Georgia,2013,1159.32
household,Georgia,2014,1194.979
household,Georgia,2015,1201.348
household,Georgia,2016,1266.269
household,Georgia,2017,1336.297
household,Georgia,2018,1227.303
household,Georgia,2019,1300.65
household,Georgia,2020,1408.174
household,Croatia,2009,2644.875
household,Croatia,2010,2770.684
household,Croatia,2011,2643.689
household,Croatia,2012,2561.737
household,Croatia,2013,2493.049
household,Croatia,2014,2228.381
household,Croatia,2015,2429.885
household,Croatia,2016,2408.902
household,Croatia,2017,2392.794
household,Croatia,2018,2298.942
household,Croatia,2019,2238.639
household,Croatia,2020,2277.143
household,Hungary,2009,6311.473
household,Hungary,2010,6648.743
household,Hungary,2011,6569.577
household,Hungary,2012,6375.847
household,Hungary,2013,6209.747
household,Hungary,2014,5487.452
household,Hungary,2015,5969.813
household,Hungary,2016,6172.733
household,Hungary,2017,6294.138
household,Hungary,2018,5818.115
household,Hungary,2019,5676.869
household,Hungary,2020,5966.452
household,Ireland,2009,3411.573
household,Ireland,2010,3573.38
household,Ireland,2011,3133.548
household,Ireland,2012,2984.811
household,Ireland,2013,2910.357
household,Ireland,2014,2623.674
household,Ireland,2015,2790.719
household,Ireland,2016,2867.358
household,Ireland,2017,2775.896
household,Ireland,2018,2963.959
household,Ireland,2019,2880.357
household,Ireland,2020,3124.883
household,Iceland,2009,375.096
household,Iceland,2010,377.577
household,Iceland,2011,370.818
household,Iceland,2012,400.502
household,Iceland,2013,399.164
household,Iceland,2014,384.692
household,Iceland,2015,392.234
household,Iceland,2016,423.296
household,Iceland,2017,422.526
household,Iceland,2018,505.489
household,Iceland,2019,454.055
household,Iceland,2020,482.238
household,Italy,2009,34040.636
household,Italy,2010,35392.911
household,Italy,2011,32378.063
household,Italy,2012,34348.336
household,Italy,2013,34230.62
household,Italy,2014,29545.98
household,Italy,2015,32494.483
household,Italy,2016,32185.101
household,Italy,2017,32898.639
household,Italy,2018,31905.559
household,Italy,2019,31138.335
household,Italy,2020,30655.992
household,Lithuania,2009,1568.648
household,Lithuania,2010,1593.216
household,Lithuania,2011,1532.207
household,Lithuania,2012,1534.798
household,Lithuania,2013,1467.198
household,Lithuania,2014,1400.9
household,Lithuania,2015,1359.131
household,Lithuania,2016,1433.211
household,Lithuania,2017,1455.374
household,Lithuania,2018,1511.606
household,Lithuania,2019,1447.177
household,Lithuania,2020,1433.361
household,Luxembourg,2009,517.987
household,Luxembourg,2010,512.414
household,Luxembourg,2011,477.528
household,Luxembourg,2012,490.129
household,Luxembourg,2013,498.03
household,Luxembourg,2014,467.848
household,Luxembourg,2015,508.672
household,Luxembourg,2016,524.557
household,Luxembourg,2017,534.537
household,Luxembourg,2018,499.165
household,Luxembourg,2019,461.494
household,Luxembourg,2020,495.707
household,Latvia,2009,1534.586
household,Latvia,2010,1388.905
household,Latvia,2011,1327.389
household,Latvia,2012,1376.24
household,Latvia,2013,1267.242
household,Latvia,2014,1238.471
household,Latvia,2015,1105.582
household,Latvia,2016,1143.483
household,Latvia,2017,1195.604
household,Latvia,2018,1231.009
household,Latvia,2019,1187.967
household,Latvia,2020,1115.366
household,Moldova,2010,1112.668
household,Moldova,2011,1137.092
household,Moldova,2012,1155.36
household,Moldova,2013,1147.203
household,Moldova,2014,1169.757
household,Moldova,2015,1179.946
household,Moldova,2016,1233.669
household,Moldova,2017,1316.751
household,Moldova,2018,1356.862
household,Moldova,2019,1237.815
household,Moldova,2020,1254.86
household,Montenegro,2009,266.275
household,Montenegro,2010,274.679
household,Montenegro,2011,268.887
household,Montenegro,2012,281.347
household,Montenegro,2013,269.251
household,Montenegro,2014,256.273
household,Montenegro,2015,265.421
household,Montenegro,2016,264.617
household,Montenegro,2017,263.151
household,Montenegro,2018,248.017
household,Montenegro,2019,243.959
household,Montenegro,2020,243.169
household,North Macedonia,2009,549.169
household,North Macedonia,2010,538.208
household,North Macedonia,2011,567.027
household,North Macedonia,2012,559.01
household,North Macedonia,2013,519.019
household,North Macedonia,2014,523.579
household,North Macedonia,2015,531.06
household,North Macedonia,2016,491.613
household,North Macedonia,2017,529.132
household,North Macedonia,2018,483.576
household,North Macedonia,2019,492.266
household,North Macedonia,2020,513.382
household,Malta,2009,64.393
household,Malta,2010,69.245
household,Malta,2011,68.76
household,Malta,2012,72.178
household,Malta,2013,73.999
household,Malta,2014,73.904
household,Malta,2015,79.865
household,Malta,2016,77.575
household,Malta,2017,91.096
household,Malta,2018,96.33
household,Malta,2019,103.253
household,Malta,2020,104.913
household,Netherlands,2009,11027.901
household,Netherlands,2010,12480.144
household,Netherlands,2011,10280.98
household,Netherlands,2012,10866.787
household,Netherlands,2013,11412.549
household,Netherlands,2014,9116.954
household,Netherlands,2015,9547.202
household,Netherlands,2016,9839.39
household,Netherlands,2017,9627.391
household,Netherlands,2018,9646.473
household,Netherlands,2019,9460.649
household,Netherlands,2020,9312.144
household,Norway,2009,4227.355
household,Norway,2010,4734.338
household,Norway,2011,4278.75
household,Norway,2012,4530.381
household,Norway,2013,4483.646
household,Norway,2014,4215.799
household,Norway,2015,4385.799
household,Norway,2016,4438.346
household,Norway,2017,4533.744
household,Norway,2018,4579.261
household,Norway,2019,4565.951
household,Norway,2020,4434.49
household,Poland,2009,19991.704
household,Poland,2010,22003.223
household,Poland,2011,20130.337
household,Poland,2012,20812.831
household,Poland,2013,20492.342
household,Poland,2014,19034.91
household,Poland,2015,19032.33
household,Poland,2016,19886.419
household,Poland,2017,20063.013
household,Poland,2018,22557.493
household,Poland,2019,20993.899
household,Poland,2020,21101.347
household,Portugal,2009,3197.832
household,Portugal,2010,2970.645
household,Portugal,2011,2777.129
household,Portugal,2012,2694.958
household,Portugal,2013,2634.808
household,Portugal,2014,2776.692
household,Portugal,2015,2751.749
household,Portugal,2016,2819.484
household,Portugal,2017,2801.785
household,Portugal,2018,2877.758
household,Portugal,2019,2891.348
household,Portugal,2020,3013.003
household,Romania,2009,8015.179
household,Romania,2010,8102.009
household,Romania,2011,7859.678
household,Romania,2012,8060.582
household,Romania,2013,7721.97
household,Romania,2014,7409.681
household,Romania,2015,7375.183
household,Romania,2016,7414.92
household,Romania,2017,7732.038
household,Romania,2018,7775.08
household,Romania,2019,7753.283
household,Romania,2020,8007.426
household,Serbia,2009,3043.422
household,Serbia,2010,3078.701
household,Serbia,2011,3134.547
household,Serbia,2012,3122.404
household,Serbia,2013,2846.752
household,Serbia,2014,2752.774
household,Serbia,2015,2826.151
household,Serbia,2016,2924.257
household,Serbia,2017,2853.554
household,Serbia,2018,2838.427
household,Serbia,2019,2854.671
household,Serbia,2020,3488.069
household,Sweden,2009,7232.548
household,Sweden,2010,8282.685
household,Sweden,2011,7681.81
household,Sweden,2012,8053.653
household,Sweden,2013,7694.262
household,Sweden,2014,7229.333
household,Sweden,2015,7411.176
household,Sweden,2016,7659.147
household,Sweden,2017,7696.829
household,Sweden,2018,7490.34
household,Sweden,2019,7363.914
household,Sweden,2020,7200.324
household,Slovenia,2009,1320.449
household,Slovenia,2010,1364.215
household,Slovenia,2011,1302.665
household,Slovenia,2012,1255.831
household,Slovenia,2013,1240.442
household,Slovenia,2014,1060.707
household,Slovenia,2015,1166.185
household,Slovenia,2016,1186.482
household,Slovenia,2017,1156.364
household,Slovenia,2018,1084.519
household,Slovenia,2019,1057.452
household,Slovenia,2020,1072.435
household,Slovakia,2009,2147.493
household,Slovakia,2010,2311.582
household,Slovakia,2011,2121.122
household,Slovakia,2012,2070.086
household,Slovakia,2013,2146.977
household,Slovakia,2014,1951.912
household,Slovakia,2015,1987.662
household,Slovakia,2016,2030.217
household,Slovakia,2017,2108.641
household,Slovakia,2018,2057.519
household,Slovakia,2019,2643.412
household,Slovakia,2020,2744.571
household,Turkey,2009,18864.658
household,Turkey,2010,19414.937
household,Turkey,2011,20809.776
household,Turkey,2012,20187.463
household,Turkey,2013,19807.984
household,Turkey,2014,19166.344
household,Turkey,2015,20153.33
household,Turkey,2016,20711.118
household,Turkey,2017,22167.051
household,Turkey,2018,20557.145
household,Turkey,2019,21563.923
household,Turkey,2020,23029.022
household,Ukraine,2009,22120.183
household,Ukraine,2010,23838.511
household,Ukraine,2011,23587.848
household,Ukraine,2012,23454.289
household,Ukraine,2013,23446.497
household,Ukraine,2014,20357.427
household,Ukraine,2015,16551.87
household,Ukraine,2016,17348.751
household,Ukraine,2017,16483.165
household,Ukraine,2018,15986.088
household,Ukraine,2019,14015.7
household,Ukraine,2020,13654.325
household,United Kingdom,2009,41324.922
household,United Kingdom,2010,45512.575
household,United Kingdom,2011,37786.091
household,United Kingdom,2012,40957.945
household,United Kingdom,2013,41458.259
household,United Kingdom,2014,35813.099
household,United Kingdom,2015,37257.018
household,United Kingdom,2016,37970.686
household,United Kingdom,2017,36772.29
household,United Kingdom,2018,38307.568
household,United Kingdom,2019,38134.984
household,Kosovo (under United Nations Security Council Resolution 1244/99),2009,455.628
household,Kosovo (under United Nations Security Council Resolution 1244/99),2010,461.84
household,Kosovo (under United Nations Security Council Resolution 1244/99),2011,491.178
household,Kosovo (under United Nations Security Council Resolution 1244/99),2012,474.234
household,Kosovo (under United Nations Security Council Resolution 1244/99),2013,494.163
household,Kosovo (under United Nations Security Council Resolution 1244/99),2014,479.943
household,Kosovo (under United Nations Security Council Resolution 1244/99),2015,476.388
household,Kosovo (under United Nations Security Council Resolution 1244/99),2016,549.413
household,Kosovo (under United Nations Security Council Resolution 1244/99),2017,571.465
household,Kosovo (under United Nations Security Council Resolution 1244/99),2018,573.404
household,Kosovo (under United Nations Security Council Resolution 1244/99),2019,586.881
household,Kosovo (under United Nations Security Council Resolution 1244/99),2020,608.818
all,Albania,2009,1840.737
all,Albania,2010,1897.918
all,Albania,2011,1953.468
all,Albania,2012,1790.623
all,Albania,2013,1961.871
all,Albania,2014,2058.574
all,Albania,2015,1962.498
all,Albania,2016,1899.558
all,Albania,2017,2078.928
all,Albania,2018,2134.212
all,Albania,2019,2053.036
all,Albania,2020,1846.436
all,Austria,2009,24684.381
all,Austria,2010,25961.403
all,Austria,2011,25096.146
all,Austria,2012,25203.967
all,Austria,2013,25800.573
all,Austria,2014,24762.326
all,Austria,2015,25476.389
all,Austria,2016,26099.94
all,Austria,2017,26503.187
all,Austria,2018,26038.72
all,Austria,2019,26227.621
all,Austria,2020,24817.272
all,Bosnia and Herzegovina,2014,3103.624
all,Bosnia and Herzegovina,2015,3316.907
all,Bosnia and Herzegovina,2016,3543.934
all,Bosnia and Herzegovina,2017,3497.933
all,Bosnia and Herzegovina,2018,4211.931
all,Bosnia and Herzegovina,2019,4192.651
all,Bosnia and Herzegovina,2020,4025.379
all,Belgium,2009,32846.39
all,Belgium,2010,35402.324
all,Belgium,2011,32573.219
all,Belgium,2012,33008.826
all,Belgium,2013,34059.593
all,Belgium,2014,31580.693
all,Belgium,2015,33149.908
all,Belgium,2016,33427.056
all,Belgium,2017,32966.074
all,Belgium,2018,33183.95
all,Belgium,2019,32579.814
all,Belgium,2020,31039.168
all,Bulgaria,2009,8471.946
all,Bulgaria,2010,8699.392
all,Bulgaria,2011,9125.105
all,Bulgaria,2012,9103.369
all,Bulgaria,2013,8680.757
all,Bulgaria,2014,8881.501
all,Bulgaria,2015,9388.553
all,Bulgaria,2016,9517.949
all,Bulgaria,2017,9745.903
all,Bulgaria,2018,9755.122
all,Bulgaria,2019,9706.772
all,Bulgaria,2020,9512.739
all,Cyprus,2009,1661.85
all,Cyprus,2010,1645.788
all,Cyprus,2011,1614.212
all,Cyprus,2012,1492.799
all,Cyprus,2013,1372.455
all,Cyprus,2014,1377.348
all,Cyprus,2015,1423.923
all,Cyprus,2016,1490.606
all,Cyprus,2017,1551.546
all,Cyprus,2018,1581.273
all,Cyprus,2019,1626.652
all,Cyprus,2020,1528.558
all,Czechia,2009,23795.329
all,Czechia,2010,24121.144
all,Czechia,2011,23335.941
all,Czechia,2012,23321.757
all,Czechia,2013,23126.347
all,Czechia,2014,22439.445
all,Czechia,2015,23093.898
all,Czechia,2016,23690.581
all,Czechia,2017,24440.504
all,Czechia,2018,24186.092
all,Czechia,2019,24222.332
all,Czechia,2020,23753.374
all,Germany (until 1990 former territory of the FRG),2009,196728.372
all,Germany (until 1990 former territory of the FRG),2010,209923.09
all,Germany (until 1990 former territory of the FRG),2011,199292.537
all,Germany (until 1990 former territory of the FRG),2012,202662.536
all,Germany (until 1990 former territory of the FRG),2013,208057.421
all,Germany (until 1990 former territory of the FRG),2014,197229.019
all,Germany (until 1990 former territory of the FRG),2015,200031.296
all,Germany (until 1990 former territory of the FRG),2016,203666.981
all,Germany (until 1990 former territory of the FRG),2017,204512.293
all,Germany (until 1990 former territory of the FRG),2018,200684.593
all,Germany (until 1990 former territory of the FRG),2019,200804.342
all,Germany (until 1990 former territory of the FRG),2020,193616.957
all,Denmark,2009,14146.331
all,Denmark,2010,14850.955
all,Denmark,2011,14117.097
all,Denmark,2012,13612.515
all,Denmark,2013,13461.011
all,Denmark,2014,12932.566
all,Denmark,2015,13462.655
all,Denmark,2016,13764.298
all,Denmark,2017,13816.624
all,Denmark,2018,13807.065
all,Denmark,2019,13546.716
all,Denmark,2020,13130.771
all,Estonia,2009,2724.541
all,Estonia,2010,2878.489
all,Estonia,2011,2781.689
all,Estonia,2012,2827.225
all,Estonia,2013,2840.316
all,Estonia,2014,2774.349
all,Estonia,2015,2750.345
all,Estonia,2016,2794.835
all,Estonia,2017,2807.413
all,Estonia,2018,2887.281
all,Estonia,2019,2823.291
all,Estonia,2020,2726.818
all,Greece,2009,19732.182
all,Greece,2010,18373.799
all,Greece,2011,18185.332
all,Greece,2012,16402.985
all,Greece,2013,14668.337
all,Greece,2014,14804.112
all,Greece,2015,15741.021
all,Greece,2016,15879.176
all,Greece,2017,15720.777
all,Greece,2018,15152.503
all,Greece,2019,15401.091
all,Greece,2020,14482.855
all,Spain,2009,84195.072
all,Spain,2010,85494.707
all,Spain,2011,82385.243
all,Spain,2012,78995.093
all,Spain,2013,76050.13
all,Spain,2014,75138.488
all,Spain,2015,75941.26
all,Spain,2016,77626.932
all,Spain,2017,79691.902
all,Spain,2018,81689.296
all,Spain,2019,81513.788
all,Spain,2020,72323.256
all,Finland,2009,22786.515
all,Finland,2010,25026.204
all,Finland,2011,23714.47
all,Finland,2012,23940.013
all,Finland,2013,23561.152
all,Finland,2014,23414.801
all,Finland,2015,23048.993
all,Finland,2016,24011.195
all,Finland,2017,24613.485
all,Finland,2018,25005.02
all,Finland,2019,24728.507
all,Finland,2020,23191.074
all,France,2009,142254.918
all,France,2010,146258.394
all,France,2011,141064.3
all,France,2012,146059.426
all,France,2013,148813.512
all,France,2014,137711.422
all,France,2015,140867.459
all,France,2016,143408.691
all,France,2017,142342.752
all,France,2018,140324.692
all,France,2019,139131.269
all,France,2020,128168.955
all,Georgia,2013,3505.478
all,Georgia,2014,3796.823
all,Georgia,2015,3919.153
all,Georgia,2016,4165.671
all,Georgia,2017,4212.4
all,Georgia,2018,4155.102
all,Georgia,2019,4266.538
all,Georgia,2020,4188.821
all,Croatia,2009,7098.77
all,Croatia,2010,7129.931
all,Croatia,2011,6875.184
all,Croatia,2012,6559.662
all,Croatia,2013,6468.037
all,Croatia,2014,6130.773
all,Croatia,2015,6484.349
all,Croatia,2016,6531.665
all,Croatia,2017,6792.599
all,Croatia,2018,6682.495
all,Croatia,2019,6726.385
all,Croatia,2020,6431.987
all,Hungary,2009,16562.12
all,Hungary,2010,16879.616
all,Hungary,2011,16917.517
all,Hungary,2012,16003.531
all,Hungary,2013,16255.431
all,Hungary,2014,15775.708
all,Hungary,2015,16829.628
all,Hungary,2016,17306.308
all,Hungary,2017,17874.513
all,Hungary,2018,17849.381
all,Hungary,2019,17969.639
all,Hungary,2020,17601.52
all,Ireland,2009,11230.707
all,Ireland,2010,11186.951
all,Ireland,2011,10358.691
all,Ireland,2012,10173.625
all,Ireland,2013,10246.872
all,Ireland,2014,10189.516
all,Ireland,2015,10512.54
all,Ireland,2016,10921.093
all,Ireland,2017,10871.506
all,Ireland,2018,11335.707
all,Ireland,2019,11317.019
all,Ireland,2020,10840.191
all,Iceland,2009,2563.602
all,Iceland,2010,2517.495
all,Iceland,2011,2521.164
all,Iceland,2012,2600.49
all,Iceland,2013,2706.726
all,Iceland,2014,2739.703
all,Iceland,2015,2848.624
all,Iceland,2016,2801.368
all,Iceland,2017,2848.956
all,Iceland,2018,3078.878
all,Iceland,2019,2934.494
all,Iceland,2020,2869.721
all,Italy,2009,121907.849
all,Italy,2010,123052.729
all,Italy,2011,117518.026
all,Italy,2012,116559.044
all,Italy,2013,114053.675
all,Italy,2014,108848.35
all,Italy,2015,112108.171
all,Italy,2016,111554.603
all,Italy,2017,113611.214
all,Italy,2018,114296.937
all,Italy,2019,113119.475
all,Italy,2020,103057.147
all,Lithuania,2009,4606.207
all,Lithuania,2010,4757.259
all,Lithuania,2011,4728.244
all,Lithuania,2012,4838.968
all,Lithuania,2013,4712.305
all,Lithuania,2014,4800.537
all,Lithuania,2015,4779.51
all,Lithuania,2016,5003.215
all,Lithuania,2017,5239.082
all,Lithuania,2018,5466.581
all,Lithuania,2019,5460.021
all,Lithuania,2020,5284.212
all,Luxembourg,2009,3659.24
all,Luxembourg,2010,3895.179
all,Luxembourg,2011,3889.18
all,Luxembourg,2012,3799.238
all,Luxembourg,2013,3753.096
all,Luxembourg,2014,3596.583
all,Luxembourg,2015,3534.545
all,Luxembourg,2016,3533.332
all,Luxembourg,2017,3607.616
all,Luxembourg,2018,3736.716
all,Luxembourg,2019,3790.355
all,Luxembourg,2020,3265.475
all,Latvia,2009,3937.475
all,Latvia,2010,4002.237
all,Latvia,2011,3751.161
all,Latvia,2012,3908.282
all,Latvia,2013,3732.245
all,Latvia,2014,3776.066
all,Latvia,2015,3680.167
all,Latvia,2016,3697.443
all,Latvia,2017,3875.195
all,Latvia,2018,4024.765
all,Latvia,2019,3924.687
all,Latvia,2020,3798.185
all,Moldova,2010,2268.192
all,Moldova,2011,2336.77
all,Moldova,2012,2267.918
all,Moldova,2013,2294.391
all,Moldova,2014,2295.133
all,Moldova,2015,2357.098
all,Moldova,2016,2457.919
all,Moldova,2017,2589.822
all,Moldova,2018,2702.596
all,Moldova,2019,2581.574
all,Moldova,2020,2532.223
all,Montenegro,2009,724.27
all,Montenegro,2010,714.626
all,Montenegro,2011,719.28
all,Montenegro,2012,698.97
all,Montenegro,2013,640.991
all,Montenegro,2014,628.575
all,Montenegro,2015,662.644
all,Montenegro,2016,688.761
all,Montenegro,2017,728.889
all,Montenegro,2018,729.633
all,Montenegro,2019,760.625
all,Montenegro,2020,696.84
all,North Macedonia,2009,1672.72
all,North Macedonia,2010,1789.926
all,North Macedonia,2011,1903.21
all,North Macedonia,2012,1845.693
all,North Macedonia,2013,1814.802
all,North Macedonia,2014,1797.481
all,North Macedonia,2015,1837.589
all,North Macedonia,2016,1847.733
all,North Macedonia,2017,1858.961
all,North Macedonia,2018,1832.761
all,North Macedonia,2019,1937.818
all,North Macedonia,2020,1823.925
all,Malta,2009,362.496
all,Malta,2010,401.35
all,Malta,2011,388.461
all,Malta,2012,407.257
all,Malta,2013,421.114
all,Malta,2014,435.716
all,Malta,2015,462.343
all,Malta,2016,458.759
all,Malta,2017,492.38
all,Malta,2018,513.265
